,file,age,gender,race,service_test,MCSBW
9017,val/9018.jpg,3-9,Female,Latino_Hispanic,True,0.203
10449,val/10450.jpg,3-9,Female,Southeast Asian,True,0.201
5600,val/5601.jpg,3-9,Male,Southeast Asian,True,0.2101
8702,val/8703.jpg,3-9,Male,Indian,False,0.1969
1889,val/1890.jpg,3-9,Female,Southeast Asian,True,0.2128
8587,val/8588.jpg,3-9,Male,Middle Eastern,True,0.2186
7445,val/7446.jpg,3-9,Male,White,True,0.2062
5735,val/5736.jpg,3-9,Male,East Asian,True,0.2018
8699,val/8700.jpg,3-9,Male,Black,False,0.2065
1895,val/1896.jpg,3-9,Male,East Asian,True,0.2069
1896,val/1897.jpg,3-9,Female,White,False,0.1998
5596,val/5597.jpg,3-9,Female,Middle Eastern,True,0.2303
5728,val/5729.jpg,3-9,Male,White,False,0.2229
5727,val/5728.jpg,3-9,Male,East Asian,False,0.1958
7315,val/7316.jpg,3-9,Male,Black,False,0.207
10917,val/10918.jpg,3-9,Male,East Asian,True,0.2124
1901,val/1902.jpg,3-9,Male,East Asian,True,0.2264
5721,val/5722.jpg,3-9,Male,White,True,0.2156
842,val/843.jpg,3-9,Male,East Asian,False,0.1981
84,val/85.jpg,3-9,Female,White,False,0.2181
10918,val/10919.jpg,3-9,Male,Southeast Asian,False,0.222
5719,val/5720.jpg,3-9,Female,Latino_Hispanic,False,0.2185
7412,val/7413.jpg,3-9,Male,East Asian,False,0.2175
5598,val/5599.jpg,3-9,Male,East Asian,False,0.1912
8670,val/8671.jpg,3-9,Male,Black,False,0.191
67,val/68.jpg,3-9,Female,White,True,0.2065
62,val/63.jpg,3-9,Female,White,False,0.2106
834,val/835.jpg,3-9,Male,White,False,0.2092
8551,val/8552.jpg,3-9,Male,Indian,True,0.2318
5640,val/5641.jpg,3-9,Male,Indian,True,0.2109
1980,val/1981.jpg,3-9,Female,White,True,0.2096
7337,val/7338.jpg,3-9,Female,Black,False,0.1858
9474,val/9475.jpg,3-9,Female,White,False,0.2086
1961,val/1962.jpg,3-9,Male,Black,False,0.2
10932,val/10933.jpg,3-9,Male,Black,False,0.2153
768,val/769.jpg,3-9,Female,Indian,False,0.2056
10435,val/10436.jpg,3-9,Male,East Asian,True,0.2062
825,val/826.jpg,3-9,Female,Black,False,0.2123
5631,val/5632.jpg,3-9,Male,Black,True,0.2
8572,val/8573.jpg,3-9,Male,Indian,True,0.2067
10430,val/10431.jpg,3-9,Male,Middle Eastern,False,0.2274
5627,val/5628.jpg,3-9,Female,Latino_Hispanic,True,0.2031
1969,val/1970.jpg,3-9,Female,White,False,0.2101
8571,val/8572.jpg,3-9,Female,Southeast Asian,False,0.2006
8561,val/8562.jpg,3-9,Male,East Asian,True,0.2125
8563,val/8564.jpg,3-9,Female,Latino_Hispanic,False,0.209
8565,val/8566.jpg,3-9,Male,Latino_Hispanic,False,0.2202
7349,val/7350.jpg,3-9,Female,East Asian,False,0.2026
1971,val/1972.jpg,3-9,Female,Latino_Hispanic,False,0.1976
5650,val/5651.jpg,3-9,Female,East Asian,True,0.1951
8479,val/8480.jpg,3-9,Male,White,True,0.2064
5610,val/5611.jpg,3-9,Male,Southeast Asian,False,0.1947
8550,val/8551.jpg,3-9,Male,East Asian,False,0.2166
61,val/62.jpg,3-9,Male,Southeast Asian,True,0.1996
833,val/834.jpg,3-9,Male,East Asian,False,0.2236
57,val/58.jpg,3-9,Male,Black,False,0.2184
5608,val/5609.jpg,3-9,Male,Southeast Asian,False,0.2
5674,val/5675.jpg,3-9,Male,White,False,0.2103
10937,val/10938.jpg,3-9,Female,White,True,0.1952
10444,val/10445.jpg,3-9,Female,Indian,True,0.1919
8682,val/8683.jpg,3-9,Male,Black,False,0.22
1945,val/1946.jpg,3-9,Female,Southeast Asian,False,0.2008
829,val/830.jpg,3-9,Male,Black,False,0.2017
8671,val/8672.jpg,3-9,Female,Black,False,0.2001
8540,val/8541.jpg,3-9,Male,Black,False,0.1984
764,val/765.jpg,3-9,Male,East Asian,False,0.1904
8996,val/8997.jpg,3-9,Female,Middle Eastern,True,0.1991
826,val/827.jpg,3-9,Female,Indian,False,0.1841
816,val/817.jpg,3-9,Male,Black,False,0.196
1951,val/1952.jpg,3-9,Male,Southeast Asian,False,0.191
8545,val/8546.jpg,3-9,Male,Black,False,0.2201
5656,val/5657.jpg,3-9,Male,East Asian,False,0.2063
51,val/52.jpg,3-9,Male,Middle Eastern,True,0.1931
9471,val/9472.jpg,3-9,Male,Indian,True,0.1886
7336,val/7337.jpg,3-9,Male,Southeast Asian,False,0.2003
9491,val/9492.jpg,3-9,Female,Black,False,0.1875
10916,val/10917.jpg,3-9,Male,White,True,0.2063
8475,val/8476.jpg,3-9,Male,East Asian,False,0.215
8720,val/8721.jpg,3-9,Male,Middle Eastern,False,0.2094
7366,val/7367.jpg,3-9,Male,Middle Eastern,False,0.1975
1815,val/1816.jpg,3-9,Male,East Asian,False,0.2012
7280,val/7281.jpg,3-9,Female,Middle Eastern,True,0.2028
7459,val/7460.jpg,3-9,Female,Latino_Hispanic,False,0.2037
9037,val/9038.jpg,3-9,Male,Black,False,0.2162
10470,val/10471.jpg,3-9,Male,Black,True,0.2104
8423,val/8424.jpg,3-9,Male,East Asian,False,0.2104
8424,val/8425.jpg,3-9,Male,Middle Eastern,False,0.1987
5848,val/5849.jpg,3-9,Female,Latino_Hispanic,False,0.224
861,val/862.jpg,3-9,Male,Latino_Hispanic,False,0.2214
1827,val/1828.jpg,3-9,Male,White,False,0.2102
5825,val/5826.jpg,3-9,Male,Indian,True,0.1996
10706,val/10707.jpg,3-9,Male,Latino_Hispanic,True,0.2107
8429,val/8430.jpg,3-9,Male,Latino_Hispanic,False,0.2028
9417,val/9418.jpg,3-9,Female,Black,False,0.196
10466,val/10467.jpg,3-9,Female,White,False,0.2058
8431,val/8432.jpg,3-9,Male,East Asian,False,0.2217
1834,val/1835.jpg,3-9,Male,Black,False,0.2073
1835,val/1836.jpg,3-9,Female,Latino_Hispanic,False,0.2074
1826,val/1827.jpg,3-9,Male,White,False,0.1929
5850,val/5851.jpg,3-9,Male,Southeast Asian,True,0.2115
7277,val/7278.jpg,3-9,Male,White,True,0.2079
8411,val/8412.jpg,3-9,Female,East Asian,True,0.2043
808,val/809.jpg,3-9,Female,East Asian,True,0.2119
8988,val/8989.jpg,3-9,Male,Indian,False,0.2133
9408,val/9409.jpg,3-9,Male,Black,False,0.1954
40,val/41.jpg,3-9,Male,East Asian,False,0.2018
7255,val/7256.jpg,3-9,Female,Southeast Asian,False,0.2065
28,val/29.jpg,3-9,Female,East Asian,False,0.2126
8392,val/8393.jpg,3-9,Female,East Asian,True,0.211
144,val/145.jpg,3-9,Female,Black,False,0.207
7260,val/7261.jpg,3-9,Male,East Asian,False,0.2258
736,val/737.jpg,3-9,Male,White,True,0.2179
139,val/140.jpg,3-9,Male,Southeast Asian,False,0.2006
7466,val/7467.jpg,3-9,Female,Southeast Asian,False,0.2096
8730,val/8731.jpg,3-9,Female,Indian,False,0.2108
874,val/875.jpg,3-9,Male,White,True,0.2084
8599,val/8600.jpg,3-9,Female,East Asian,True,0.2041
7268,val/7269.jpg,3-9,Female,East Asian,True,0.2283
5856,val/5857.jpg,3-9,Female,Indian,False,0.2035
30,val/31.jpg,3-9,Female,Indian,True,0.1909
5573,val/5574.jpg,3-9,Male,White,False,0.2008
8408,val/8409.jpg,3-9,Male,Black,False,0.1904
7367,val/7368.jpg,3-9,Male,White,True,0.1865
124,val/125.jpg,3-9,Female,Black,False,0.1865
123,val/124.jpg,3-9,Male,Indian,False,0.1849
1841,val/1842.jpg,3-9,Male,Southeast Asian,True,0.2185
5810,val/5811.jpg,3-9,Female,White,True,0.2156
10913,val/10914.jpg,3-9,Female,Indian,True,0.1903
102,val/103.jpg,3-9,Male,Southeast Asian,False,0.2188
7301,val/7302.jpg,3-9,Female,Latino_Hispanic,True,0.2195
8707,val/8708.jpg,3-9,Female,Southeast Asian,False,0.2009
850,val/851.jpg,3-9,Female,East Asian,False,0.2251
8464,val/8465.jpg,3-9,Male,White,False,0.2266
5587,val/5588.jpg,3-9,Male,Indian,False,0.2341
10424,val/10425.jpg,3-9,Female,Black,False,0.2021
8467,val/8468.jpg,3-9,Male,Southeast Asian,False,0.2006
9031,val/9032.jpg,3-9,Female,Latino_Hispanic,True,0.2118
10456,val/10457.jpg,3-9,Male,Middle Eastern,True,0.1985
8471,val/8472.jpg,3-9,Male,Black,True,0.2057
7357,val/7358.jpg,3-9,Female,Southeast Asian,True,0.2306
7446,val/7447.jpg,3-9,Male,Black,False,0.2136
5752,val/5753.jpg,3-9,Female,Indian,True,0.2089
7311,val/7312.jpg,3-9,Female,Southeast Asian,False,0.2146
9441,val/9442.jpg,3-9,Female,Latino_Hispanic,False,0.1981
8474,val/8475.jpg,3-9,Female,White,True,0.2041
1886,val/1887.jpg,3-9,Male,Black,False,0.2021
1992,val/1993.jpg,3-9,Male,Middle Eastern,True,0.1954
5744,val/5745.jpg,3-9,Female,Black,False,0.212
5585,val/5586.jpg,3-9,Male,Middle Eastern,True,0.1927
5741,val/5742.jpg,3-9,Male,Middle Eastern,False,0.2122
5776,val/5777.jpg,3-9,Female,Black,False,0.1868
7407,val/7408.jpg,3-9,Female,Black,False,0.2014
8592,val/8593.jpg,3-9,Male,White,True,0.2092
856,val/857.jpg,3-9,Male,East Asian,True,0.209
9421,val/9422.jpg,3-9,Female,Indian,False,0.1932
9034,val/9035.jpg,3-9,Female,Latino_Hispanic,True,0.2123
6101,val/6102.jpg,3-9,Female,Black,True,0.2029
7458,val/7459.jpg,3-9,Female,Southeast Asian,True,0.1998
855,val/856.jpg,3-9,Female,White,False,0.217
1848,val/1849.jpg,3-9,Female,East Asian,True,0.2098
9428,val/9429.jpg,3-9,Male,White,False,0.2197
5579,val/5580.jpg,3-9,Male,Indian,False,0.2062
5796,val/5797.jpg,3-9,Male,East Asian,True,0.2161
10940,val/10941.jpg,3-9,Female,Indian,False,0.2201
7364,val/7365.jpg,3-9,Female,Indian,False,0.221
116,val/117.jpg,3-9,Male,Indian,False,0.2201
33,val/34.jpg,3-9,Male,East Asian,False,0.1998
112,val/113.jpg,3-9,Male,Black,False,0.2017
5581,val/5582.jpg,3-9,Female,Southeast Asian,False,0.2042
8714,val/8715.jpg,3-9,Female,White,True,0.2208
7296,val/7297.jpg,3-9,Male,Southeast Asian,False,0.2057
108,val/109.jpg,3-9,Male,Indian,True,0.2128
5779,val/5780.jpg,3-9,Female,White,False,0.203
8459,val/8460.jpg,3-9,Male,Middle Eastern,False,0.2051
1845,val/1846.jpg,3-9,Female,East Asian,True,0.2085
7768,val/7769.jpg,3-9,Male,East Asian,False,0.205
1636,val/1637.jpg,3-9,Male,Indian,False,0.2007
9216,val/9217.jpg,3-9,Male,Black,False,0.2174
7910,val/7911.jpg,3-9,Male,Southeast Asian,False,0.2283
7713,val/7714.jpg,3-9,Male,Middle Eastern,False,0.2072
1293,val/1294.jpg,3-9,Male,Black,False,0.2288
7912,val/7913.jpg,3-9,Male,Black,False,0.211
1299,val/1300.jpg,3-9,Male,Latino_Hispanic,False,0.2189
7915,val/7916.jpg,3-9,Female,White,True,0.1973
7916,val/7917.jpg,3-9,Male,Black,False,0.2235
7917,val/7918.jpg,3-9,Male,Indian,False,0.197
10811,val/10812.jpg,3-9,Female,Black,True,0.2072
6612,val/6613.jpg,3-9,Female,Latino_Hispanic,False,0.1978
461,val/462.jpg,3-9,Female,Latino_Hispanic,True,0.1849
1307,val/1308.jpg,3-9,Male,East Asian,False,0.1946
7711,val/7712.jpg,3-9,Male,East Asian,False,0.2133
6603,val/6604.jpg,3-9,Female,Latino_Hispanic,False,0.2046
7921,val/7922.jpg,3-9,Female,Middle Eastern,True,0.2021
8858,val/8859.jpg,3-9,Male,Southeast Asian,False,0.2216
6601,val/6602.jpg,3-9,Male,Black,False,0.1943
10594,val/10595.jpg,3-9,Male,Latino_Hispanic,True,0.2118
10766,val/10767.jpg,3-9,Female,East Asian,True,0.206
7926,val/7927.jpg,3-9,Female,Indian,False,0.2177
6978,val/6979.jpg,3-9,Female,Black,True,0.2252
6989,val/6990.jpg,3-9,Male,Southeast Asian,False,0.2247
6626,val/6627.jpg,3-9,Male,Southeast Asian,True,0.2053
7694,val/7695.jpg,3-9,Male,Southeast Asian,False,0.2218
6627,val/6628.jpg,3-9,Male,Southeast Asian,False,0.1957
1288,val/1289.jpg,3-9,Female,White,True,0.2104
9204,val/9205.jpg,3-9,Male,Indian,False,0.1964
10603,val/10604.jpg,3-9,Male,East Asian,False,0.2178
7890,val/7891.jpg,3-9,Male,Latino_Hispanic,False,0.22
7894,val/7895.jpg,3-9,Male,Black,False,0.1926
7719,val/7720.jpg,3-9,Male,East Asian,True,0.1952
1270,val/1271.jpg,3-9,Male,East Asian,False,0.2396
478,val/479.jpg,3-9,Female,Southeast Asian,True,0.2007
476,val/477.jpg,3-9,Male,White,True,0.1974
475,val/476.jpg,3-9,Female,Black,False,0.2106
10602,val/10603.jpg,3-9,Male,Southeast Asian,False,0.2213
1274,val/1275.jpg,3-9,Female,White,False,0.2018
7718,val/7719.jpg,3-9,Female,Southeast Asian,False,0.2001
586,val/587.jpg,3-9,Male,Latino_Hispanic,False,0.214
8865,val/8866.jpg,3-9,Male,White,False,0.2203
7715,val/7716.jpg,3-9,Male,Indian,True,0.2216
6654,val/6655.jpg,3-9,Female,East Asian,False,0.2098
9209,val/9210.jpg,3-9,Male,White,True,0.2045
6650,val/6651.jpg,3-9,Male,Southeast Asian,False,0.2097
6648,val/6649.jpg,3-9,Female,Indian,False,0.2101
6647,val/6648.jpg,3-9,Male,Middle Eastern,True,0.1919
1078,val/1079.jpg,3-9,Male,Southeast Asian,False,0.2075
8864,val/8865.jpg,3-9,Female,Latino_Hispanic,False,0.2112
1077,val/1078.jpg,3-9,Female,Middle Eastern,True,0.218
6969,val/6970.jpg,3-9,Female,Black,False,0.2091
1323,val/1324.jpg,3-9,Female,Black,False,0.1959
7934,val/7935.jpg,3-9,Male,Black,False,0.2051
7693,val/7694.jpg,3-9,Female,Black,True,0.1875
7978,val/7979.jpg,3-9,Female,Southeast Asian,False,0.1917
6545,val/6546.jpg,3-9,Male,Latino_Hispanic,False,0.1952
6543,val/6544.jpg,3-9,Male,White,False,0.2238
7672,val/7673.jpg,3-9,Male,Indian,False,0.215
1356,val/1357.jpg,3-9,Male,Black,False,0.2001
6536,val/6537.jpg,3-9,Male,Black,False,0.2068
424,val/425.jpg,3-9,Female,Latino_Hispanic,False,0.2289
9239,val/9240.jpg,3-9,Female,Latino_Hispanic,False,0.2026
423,val/424.jpg,3-9,Female,Indian,True,0.2024
10666,val/10667.jpg,3-9,Female,Latino_Hispanic,False,0.2037
9240,val/9241.jpg,3-9,Female,Black,False,0.2094
1363,val/1364.jpg,3-9,Male,Black,True,0.1915
6520,val/6521.jpg,3-9,Male,Middle Eastern,True,0.191
6519,val/6520.jpg,3-9,Male,East Asian,False,0.223
6518,val/6519.jpg,3-9,Male,Black,False,0.2034
420,val/421.jpg,3-9,Female,Latino_Hispanic,False,0.2272
7663,val/7664.jpg,3-9,Male,Southeast Asian,False,0.1971
1366,val/1367.jpg,3-9,Male,Black,False,0.2041
6511,val/6512.jpg,3-9,Male,East Asian,True,0.2089
6505,val/6506.jpg,3-9,Male,East Asian,False,0.2097
7987,val/7988.jpg,3-9,Male,Indian,False,0.2009
7658,val/7659.jpg,3-9,Male,East Asian,True,0.2073
1373,val/1374.jpg,3-9,Female,Middle Eastern,True,0.206
1354,val/1355.jpg,3-9,Female,White,False,0.1923
1352,val/1353.jpg,3-9,Female,Middle Eastern,True,0.2192
427,val/428.jpg,3-9,Male,Black,False,0.2125
1041,val/1042.jpg,3-9,Male,Indian,True,0.2163
6586,val/6587.jpg,3-9,Male,Latino_Hispanic,False,0.1964
1325,val/1326.jpg,3-9,Male,White,False,0.2073
10658,val/10659.jpg,3-9,Female,East Asian,True,0.2174
1055,val/1056.jpg,3-9,Female,White,False,0.2098
7691,val/7692.jpg,3-9,Male,Black,False,0.2208
7945,val/7946.jpg,3-9,Male,Indian,False,0.1984
7946,val/7947.jpg,3-9,Male,Latino_Hispanic,False,0.2146
604,val/605.jpg,3-9,Male,White,True,0.2125
609,val/610.jpg,3-9,Female,Southeast Asian,True,0.1924
6572,val/6573.jpg,3-9,Male,White,False,0.2069
7006,val/7007.jpg,3-9,Male,Indian,False,0.1957
1261,val/1262.jpg,3-9,Female,Southeast Asian,True,0.1924
6568,val/6569.jpg,3-9,Male,East Asian,True,0.2104
6565,val/6566.jpg,3-9,Female,White,False,0.2257
1339,val/1340.jpg,3-9,Female,Indian,False,0.2128
7962,val/7963.jpg,3-9,Male,Indian,False,0.2025
7677,val/7678.jpg,3-9,Female,Southeast Asian,False,0.2085
7965,val/7966.jpg,3-9,Female,Southeast Asian,False,0.2181
1347,val/1348.jpg,3-9,Male,Latino_Hispanic,False,0.1963
1349,val/1350.jpg,3-9,Male,Latino_Hispanic,True,0.2037
613,val/614.jpg,3-9,Female,Black,True,0.1964
7010,val/7011.jpg,3-9,Male,Southeast Asian,True,0.2325
6553,val/6554.jpg,3-9,Male,Indian,True,0.2236
1044,val/1045.jpg,3-9,Female,Southeast Asian,False,0.2144
8850,val/8851.jpg,3-9,Male,Latino_Hispanic,False,0.2013
9245,val/9246.jpg,3-9,Female,Black,True,0.2023
1080,val/1081.jpg,3-9,Male,White,False,0.2037
6684,val/6685.jpg,3-9,Male,East Asian,False,0.2257
533,val/534.jpg,3-9,Male,East Asian,False,0.208
6813,val/6814.jpg,3-9,Female,East Asian,False,0.2184
1172,val/1173.jpg,3-9,Female,White,False,0.2134
1119,val/1120.jpg,3-9,Male,Latino_Hispanic,False,0.1971
8895,val/8896.jpg,3-9,Female,Black,False,0.1973
7809,val/7810.jpg,3-9,Male,Indian,False,0.1979
9169,val/9170.jpg,3-9,Male,Middle Eastern,True,0.1973
526,val/527.jpg,3-9,Male,Black,True,0.2098
524,val/525.jpg,3-9,Male,East Asian,True,0.2042
1184,val/1185.jpg,3-9,Male,Black,False,0.2
6797,val/6798.jpg,3-9,Male,White,False,0.2188
8892,val/8893.jpg,3-9,Male,Southeast Asian,False,0.2019
7820,val/7821.jpg,3-9,Female,Middle Eastern,True,0.2119
523,val/524.jpg,3-9,Male,East Asian,True,0.208
10797,val/10798.jpg,3-9,Female,Indian,True,0.2036
1113,val/1114.jpg,3-9,Female,White,False,0.2156
6784,val/6785.jpg,3-9,Male,White,False,0.2213
520,val/521.jpg,3-9,Male,Latino_Hispanic,True,0.205
8886,val/8887.jpg,3-9,Male,Black,False,0.2133
7831,val/7832.jpg,3-9,Male,Middle Eastern,True,0.1959
6916,val/6917.jpg,3-9,Male,Indian,False,0.2052
1107,val/1108.jpg,3-9,Female,Southeast Asian,False,0.1932
1106,val/1107.jpg,3-9,Male,Southeast Asian,True,0.2118
1120,val/1121.jpg,3-9,Male,East Asian,False,0.2115
7738,val/7739.jpg,3-9,Female,Southeast Asian,False,0.2168
10632,val/10633.jpg,3-9,Female,Middle Eastern,True,0.2106
9162,val/9163.jpg,3-9,Male,Middle Eastern,False,0.1819
6862,val/6863.jpg,3-9,Male,Black,False,0.2096
6861,val/6862.jpg,3-9,Male,White,True,0.2113
10638,val/10639.jpg,3-9,Male,Southeast Asian,True,0.1963
548,val/549.jpg,3-9,Female,Indian,True,0.2284
6868,val/6869.jpg,3-9,Male,Black,False,0.187
9153,val/9154.jpg,3-9,Female,Latino_Hispanic,True,0.216
546,val/547.jpg,3-9,Male,Middle Eastern,True,0.2157
7759,val/7760.jpg,3-9,Female,East Asian,False,0.1989
6875,val/6876.jpg,3-9,Female,Indian,False,0.2001
8902,val/8903.jpg,3-9,Male,East Asian,True,0.2068
6852,val/6853.jpg,3-9,Female,White,False,0.2225
1150,val/1151.jpg,3-9,Male,White,False,0.208
1136,val/1137.jpg,3-9,Male,Southeast Asian,False,0.2094
1152,val/1153.jpg,3-9,Female,White,False,0.215
7755,val/7756.jpg,3-9,Female,Black,False,0.204
7780,val/7781.jpg,3-9,Female,Latino_Hispanic,False,0.2175
1128,val/1129.jpg,3-9,Male,Black,False,0.1908
6842,val/6843.jpg,3-9,Male,Middle Eastern,False,0.2256
7782,val/7783.jpg,3-9,Female,White,False,0.2122
10791,val/10792.jpg,3-9,Male,Middle Eastern,True,0.2178
560,val/561.jpg,3-9,Male,Black,False,0.2104
6829,val/6830.jpg,3-9,Male,Indian,False,0.1943
1161,val/1162.jpg,3-9,Male,Southeast Asian,False,0.2035
7746,val/7747.jpg,3-9,Male,Middle Eastern,False,0.2067
6926,val/6927.jpg,3-9,Female,Indian,True,0.2104
513,val/514.jpg,3-9,Male,Black,False,0.2087
10800,val/10801.jpg,3-9,Male,Black,True,0.1935
1236,val/1237.jpg,3-9,Male,Southeast Asian,True,0.2258
6721,val/6722.jpg,3-9,Female,Latino_Hispanic,False,0.2129
6954,val/6955.jpg,3-9,Male,Southeast Asian,False,0.2123
6719,val/6720.jpg,3-9,Male,Black,False,0.2164
1238,val/1239.jpg,3-9,Male,Black,False,0.202
7872,val/7873.jpg,3-9,Female,Indian,True,0.2107
7873,val/7874.jpg,3-9,Female,White,False,0.2104
1240,val/1241.jpg,3-9,Female,Black,False,0.1912
10653,val/10654.jpg,3-9,Male,Latino_Hispanic,True,0.1941
7724,val/7725.jpg,3-9,Male,Black,False,0.1981
6712,val/6713.jpg,3-9,Female,East Asian,False,0.2224
489,val/490.jpg,3-9,Male,East Asian,False,0.215
6709,val/6710.jpg,3-9,Male,Black,False,0.1876
488,val/489.jpg,3-9,Male,Black,False,0.1971
1250,val/1251.jpg,3-9,Male,Indian,False,0.1963
6695,val/6696.jpg,3-9,Female,Black,True,0.1882
9200,val/9201.jpg,3-9,Male,Latino_Hispanic,False,0.2202
1083,val/1084.jpg,3-9,Female,White,True,0.2017
8873,val/8874.jpg,3-9,Female,Indian,False,0.187
10772,val/10773.jpg,3-9,Male,Black,False,0.2081
7721,val/7722.jpg,3-9,Female,Black,False,0.1992
10771,val/10772.jpg,3-9,Male,East Asian,True,0.2175
7885,val/7886.jpg,3-9,Male,East Asian,False,0.2251
6723,val/6724.jpg,3-9,Male,Indian,False,0.2031
7725,val/7726.jpg,3-9,Male,White,True,0.2102
6724,val/6725.jpg,3-9,Female,East Asian,True,0.2124
10613,val/10614.jpg,3-9,Male,White,False,0.2173
10648,val/10649.jpg,3-9,Male,White,True,0.1998
7842,val/7843.jpg,3-9,Female,Black,True,0.1975
571,val/572.jpg,3-9,Female,East Asian,False,0.2084
507,val/508.jpg,3-9,Male,Black,True,0.2029
6762,val/6763.jpg,3-9,Female,Southeast Asian,True,0.2191
506,val/507.jpg,3-9,Female,Latino_Hispanic,False,0.2
9182,val/9183.jpg,3-9,Female,Southeast Asian,True,0.2115
1095,val/1096.jpg,3-9,Male,Southeast Asian,False,0.2109
1218,val/1219.jpg,3-9,Male,Southeast Asian,False,0.2035
6748,val/6749.jpg,3-9,Male,Black,False,0.2129
7858,val/7859.jpg,3-9,Female,Middle Eastern,True,0.2142
9202,val/9203.jpg,3-9,Female,Indian,False,0.1989
7859,val/7860.jpg,3-9,Male,Middle Eastern,False,0.2211
10618,val/10619.jpg,3-9,Female,Black,False,0.2024
499,val/500.jpg,3-9,Male,Black,False,0.2047
6745,val/6746.jpg,3-9,Female,White,False,0.2139
6945,val/6946.jpg,3-9,Male,Black,True,0.2203
7866,val/7867.jpg,3-9,Male,Indian,False,0.1965
7727,val/7728.jpg,3-9,Female,East Asian,False,0.1914
6731,val/6732.jpg,3-9,Male,White,False,0.2129
1231,val/1232.jpg,3-9,Female,Southeast Asian,False,0.2064
6728,val/6729.jpg,3-9,Male,Indian,False,0.2206
6953,val/6954.jpg,3-9,Female,White,False,0.1914
1234,val/1235.jpg,3-9,Male,East Asian,False,0.2255
7732,val/7733.jpg,3-9,Female,Indian,False,0.1959
7992,val/7993.jpg,3-9,Female,Latino_Hispanic,True,0.2057
7652,val/7653.jpg,3-9,Male,White,False,0.2119
1380,val/1381.jpg,3-9,Male,Indian,False,0.2094
6260,val/6261.jpg,3-9,Male,White,True,0.2175
670,val/671.jpg,3-9,Female,Southeast Asian,False,0.2063
319,val/320.jpg,3-9,Male,Black,False,0.2134
6251,val/6252.jpg,3-9,Female,Indian,True,0.2054
1532,val/1533.jpg,3-9,Male,East Asian,False,0.217
7124,val/7125.jpg,3-9,Male,White,False,0.2185
1536,val/1537.jpg,3-9,Female,Southeast Asian,True,0.2036
1538,val/1539.jpg,3-9,Male,Southeast Asian,False,0.1953
315,val/316.jpg,3-9,Male,Black,False,0.218
1541,val/1542.jpg,3-9,Male,White,True,0.2291
7131,val/7132.jpg,3-9,Female,White,True,0.2141
1547,val/1548.jpg,3-9,Male,Latino_Hispanic,True,0.2257
313,val/314.jpg,3-9,Male,East Asian,False,0.2043
311,val/312.jpg,3-9,Male,Latino_Hispanic,False,0.1997
8142,val/8143.jpg,3-9,Male,White,True,0.222
674,val/675.jpg,3-9,Male,Latino_Hispanic,False,0.2056
1554,val/1555.jpg,3-9,Female,Indian,False,0.2128
9304,val/9305.jpg,3-9,Male,Latino_Hispanic,False,0.2068
8151,val/8152.jpg,3-9,Female,Southeast Asian,False,0.2144
8152,val/8153.jpg,3-9,Male,Black,False,0.186
6214,val/6215.jpg,3-9,Female,Black,True,0.2139
10542,val/10543.jpg,3-9,Male,Middle Eastern,False,0.1971
6210,val/6211.jpg,3-9,Female,Latino_Hispanic,False,0.1942
8123,val/8124.jpg,3-9,Female,East Asian,True,0.2032
10747,val/10748.jpg,3-9,Female,Southeast Asian,False,0.1953
6269,val/6270.jpg,3-9,Female,Indian,True,0.203
7587,val/7588.jpg,3-9,Female,Latino_Hispanic,False,0.2034
7604,val/7605.jpg,3-9,Female,Indian,True,0.1953
1496,val/1497.jpg,3-9,Male,Latino_Hispanic,False,0.2072
9287,val/9288.jpg,3-9,Female,Latino_Hispanic,False,0.2102
